0.2142166344294004; 878.5706691449816
0.2154680671967906; 909.3453531598512
0.2176015473887814; 923.697211895911
0.21994546529120996; 966.6444237918216
0.2227438391002221; 1005.6778810408922
0.2258220502901354; 1049.9157992565055
0.22806074933734507; 1083.7447955390334
0.23001961100365353; 1107.1648698884755
0.23281798481266566; 1146.1983271375465
0.23533652124077655; 1187.8340148698884
0.23813489504978865; 1221.6630111524163
0.23953408195429468; 1247.7853159851302
0.24205261838240563; 1273.807620817844
0.24373164266781288; 1299.829925650558
0.2462501790959238; 1331.056691449814
